,YWHAB,YWHAE,YWHAZ,EIF4EBP1,TP53BP1,ARAF,ACACA,ACACA ACACB,ACVRL1,PRKAA1,AR,DIRAS3,ASNS,ATM,TUBA1B,AKT1 AKT2 AKT3,ANXA1,ANXA7,BRAF,BAD,BAK1,BAP1,BAX,BCL2,BCL2L1,BECN1,BID,BCL2L11,RAF1,MS4A1,PECAM1,ITGA2,CDK1,CASP7,CASP8,CAV1,CHEK1,CHEK2,CLDN7,COL6A1,CCNB1,CCND1,CCNE1,CCNE2,PARK7,DVL3,CDH1,EGFR,ESR1,ERCC1,MAPK1,ETS1,FASN,FOXO3,FN1,FOXM1,G6PD,GAB2,GAPDH,GATA3,GSK3A GSK3B,ERBB2,ERBB3,HSPA1A,NRG1,IGFBP2,INPP4B,IRS1,MAPK9,MAPK8,XRCC5,STK11,LCK,MAPK1 MAPK3,MAP2K1,ERRFI1,MSH2,MSH6,MYH11,MRE11A,MYH9,CDH2,NRAS,NDRG1,NFKB1,NF2,NOTCH1,CDH3,SERPINE1,PARP1,PCNA,PDCD4,PDK1,PEA15,PIK3CA ,PIK3R1 PIK3R2,PRKCA ,PRKCD,PRKCB,PGR,AKT1S1,PRDX1,PREX1,PTEN,PXN,RBM15,RAB11A RAB11B,RAB25,RAD50,RAD51,RPTOR,RB1,RICTOR,RPS6,SCD,SETD2,SRSF1,STAT3,STAT5A,SHC1,DIABLO,SMAD1,SMAD3,SMAD4,SNAI1,SRC,STMN1,SYK,WWTR1,TFRC,TIGAR,TSC1,NKX2-1,TGM2,TSC2,KDR,VHL,XBP1,XRCC1,YAP1,YBX1,CTNNB1,JUN,KIT,MET,MYC,BIRC2 ,EEF2,EEF2K,EIF4E,MTOR,CDKN1A,CDKN1B,MAPK14,TP53,SQSTM1,RPS6KB1,RPS6KA1
TCGA-91-6835-01,-0.228154434,-0.206968006,-0.512489769,-0.359860705,0.107733065,0.091314486,0.990935174,1.365522808,-0.180303472,-0.095200299,0.212853441,-0.068359362,-0.047336848,0.314539413,1.060171918,0.605706221,-0.506085813,0.015857043,0.555769249,0.222404013,-0.083013488,-0.149047063,0.300554634,0.247682024,-0.06697619099999999,0.114221074,-0.017768023,0.411153597,-0.001961398,0.305119287,-0.409093825,-0.192101673,-0.139755237,-0.650727236,2.637135235,0.767369168,-0.38059868,0.7410705129999999,-1.137593525,0.799410678,0.078220286,-0.151500677,0.7363861290000001,-0.08704199800000001,-0.16473948800000002,-0.321402812,-0.499022735,-0.194460857,0.057810133,1.426598918,0.412099299,0.090512908,0.468943527,-0.211823438,-0.27822877,-0.16925623,-0.180323499,0.3104531,-0.560263775,-0.068788072,0.24736948,1.361832624,0.099635746,-1.005625821,-0.115773149,-0.021935767,0.8067473690000001,-0.001368916,0.033086752000000004,-0.24091659,0.471689949,-0.029732578,0.554555601,0.001368916,-0.15730644300000002,-0.11961637,0.665443993,0.638951209,1.1368760759999998,-0.243319268,-0.105939717,-0.412079559,-0.150086089,-0.781948365,1.143100415,-0.299533124,-0.285711114,0.16796310399999995,-1.371992727,3.353855662,0.15846518,-0.134190766,-0.094836896,0.130080284,0.057169343,0.473965734,0.946545911,0.244490483,0.68982811,-0.097968431,-0.028439274,-0.146543245,0.266243978,-0.483606844,-0.06562770400000001,-0.17368457199999998,-0.17507299899999998,0.124915083,0.106665515,-0.145807551,0.355819743,1.322117496,0.770569255,-0.260625073,0.114748346,1.4881227769999998,-0.146757034,0.600469939,1.4005336819999998,0.187420537,0.611875046,-0.077601431,-0.207863797,-0.24010218,3.37317061,-0.152066871,-0.081952376,0.762301549,-0.304958578,0.17182028100000002,-0.205099233,0.246383964,0.240816672,0.723100642,0.614972941,0.08491966599999999,-0.746921446,0.161964388,0.237177684,-0.621937205,-0.187665763,-0.464150235,0.345851669,0.020827111,2.892466662,0.070541292,-0.23683278,0.221962448,-0.01588841,-0.191163007,0.409579893,-0.201540695,-0.0080256,0.288871138,-0.23088254,-0.098140436,0.326876904,0.5083099879999999
TCGA-91-6836-01,-0.256876537,-0.098187569,0.17658168100000002,0.224466661,-0.064573089,0.50189242,1.373659681,1.036743623,-0.291473041,-0.383294964,-0.122367059,0.039175257000000005,0.807639518,-0.773017188,-0.168511613,0.053378028,1.549775039,0.233870206,0.3903974670000001,0.15010189,0.083840438,-0.060601937,-0.061576387,-0.89961264,0.180415814,-0.079291577,0.037028722,0.36705616,0.241329943,-0.17897854100000002,-0.499795491,1.280774836,0.023133099,-0.113219621,0.087832996,-0.580900231,0.267046585,0.304957621,0.817278035,0.58130282,2.098265632,0.023785275,-0.101857304,0.061364375,-0.066630386,-0.263573529,-0.028395843,-0.040357135,1.558543779,-0.228048334,-0.225871812,-0.296362357,1.619012441,-0.066223636,0.870915577,0.550366955,-0.309376291,-0.380269249,0.309367262,-0.15460534,-0.072021962,0.06568935,0.7188042020000001,0.791346398,0.334098381,-0.49108567,-0.8030838709999999,0.026448925,0.035342622000000004,-0.019023183,-0.06073241400000001,-0.026809035,-0.30055565100000003,0.66843449,0.24577644,0.556409915,0.515996525,0.748100265,-2.475316269,0.046311032,-0.176993703,-0.031731599,-0.210939311,0.870242478,0.163525229,0.276057748,0.089804619,-0.011996078,1.03725585,-0.269782884,0.762636173,-0.72668753,-0.0008320160000000001,0.31098073600000004,-0.591484288,-0.205041456,-0.035144959,-0.262670009,0.074707487,-0.067014556,-0.015855334,-0.244148433,-0.497637909,-0.691681529,-0.264003246,0.181434139,0.121063441,0.322196366,0.201373586,0.23174719,-0.16285693,-0.074885777,-0.87273113,-0.17562925399999998,-0.094858969,-0.095880117,0.053606322000000005,-0.149483963,-0.488051323,0.299863728,0.298753511,0.090791613,0.117038829,0.241530302,-0.074147188,0.288567295,0.479374519,0.27345108100000004,-0.023649219,2.474073643,-0.40812686,-0.31968923,1.700894591,-0.33417583300000003,0.38232027,0.935410945,0.566271859,-0.32677369300000003,0.00318543,0.562873437,-0.403347735,0.120535818,0.240128508,-0.33750948,-0.278388753,-0.238005029,-0.05710504,0.221905119,-0.923557113,0.057583308,-0.007223734,0.140370615,-0.249550607,-0.338929995,-0.818839434,0.50760835,-0.047974465999999986,0.07378213
TCGA-91-6840-01,-0.253663433,-0.241323647,-0.27244218,0.090204433,0.8826725059999999,-0.49717385,-0.181398546,0.212585725,-0.455574278,0.367845274,0.572610655,-0.129299896,-0.8212462079999999,0.7773929909999999,0.33806989,1.4482061330000002,-0.413189414,0.089960019,0.981764473,0.155970033,-0.198705324,0.16773342900000002,0.43629566,-0.040054404,0.153204839,0.084848546,0.047347247,0.211006557,0.104382446,0.244643483,0.191593434,-0.666220892,-0.015848848999999998,-0.14495683,-0.047688513,0.89236968,-0.213588358,0.499610442,-0.505116805,-0.008133251999999999,0.165037247,-0.066336477,0.831824173,-0.109846149,-0.048243723,0.544975529,0.568759136,-0.086784078,-0.366814028,-0.17329383399999998,0.158964242,0.199882234,-0.317060086,-0.050557646,-0.27334387600000004,0.095069931,-0.010754183,0.562527216,-1.04612646,0.057592913,0.31817001,0.334314087,0.446645685,-1.0438038790000002,-0.288066256,-0.637202979,-0.882471824,-0.136268697,0.346189829,0.250618336,0.498993903,0.070834138,0.096822956,-0.142206125,-0.198751175,-0.428559061,0.38533463,0.500960768,-2.892839561,-0.15937559,0.389803595,-0.363762237,-0.247165568,-1.354221989,1.557679641,-0.09425926,0.26171578100000004,0.013236733999999998,-1.276296715,-0.284854227,0.282076692,1.553885754,-0.218077302,-0.236942358,0.288736475,0.237889896,-0.035300277000000005,0.181576946,0.77656579,-0.115111513,0.255728015,-0.506932445,0.012835771,1.062430107,0.43197495,0.931281021,-0.251317572,-0.906936038,0.384083665,-0.094249413,-0.213452019,0.165119847,-0.131329237,-0.326891395,-0.238953208,-0.34130233,0.161383294,0.22536243600000005,1.054550337,-0.123096155,-0.30370638,-0.099464933,-0.098234564,-0.304081217,-0.372674724,0.633322203,0.020948153,0.046503576,-0.17058341600000002,0.923703347,-0.270896579,0.52045732,1.339148851,0.419016203,0.586161914,0.079346234,0.469355799,0.141763681,0.291066522,0.454285595,0.190076558,0.65453328,0.717575072,-0.222011434,-0.291573071,-0.08613973400000001,0.098677986,0.119477104,-0.34294396,-0.101209189,0.5597692120000001,0.401285603,0.002675275,0.378030838,0.7682748859999999,-0.893181683,-0.306344288,0.568175145
TCGA-91-6847-01,-0.220355569,-0.195279661,-0.121215559,0.008794922,0.8170230279999999,-0.631487488,0.110986217,0.794158378,-0.34961822600000003,-0.121613011,-0.144298699,-0.095731138,0.188062182,0.400668709,0.7273989740000001,0.996713651,0.430943045,-0.07244120400000001,0.35456825299999994,0.011119193,-0.00037628,0.120283388,0.095413753,-0.536052457,0.034567326,-0.22972564,0.142325904,0.158970683,0.003147485,0.009973562,-0.442179531,1.666748075,-0.122573009,0.222450392,0.012870467,-2.221215034,0.060111938,0.52071192,0.00712547,-0.43172808,1.091349204,0.07630331,0.653959399,0.516341274,0.03602707,0.19543747,0.275641467,2.470658606,-0.19921554,-0.363061011,0.654661858,-0.345086341,0.500797251,-0.115555069,0.563311582,0.2432056,-0.581847075,0.019560665,0.839082179,0.031737924,0.236181164,1.053362668,-0.212061957,1.679309879,-0.231904368,2.342451538,0.038641214,0.073071792,0.132124503,-0.291338312,1.068352409,0.095704099,-0.899077297,-1.113840234,-0.29205768,0.7982377909999999,1.278199188,1.437868326,-3.32934037,-0.048175024,0.638073886,-0.040779948,-0.233833073,-0.355291059,0.898618348,0.167760532,0.281777281,-0.009877912,0.345900509,-0.243916803,0.6105616,-1.233153346,-0.412461878,-0.417900879,-0.106024733,-0.335375949,-0.178597803,-0.213585035,0.333057021,0.00037628,-0.088974971,-0.743334862,-0.760244426,0.199927349,0.026786233,0.665014709,-0.402679314,-0.189905096,0.32066329600000004,-0.163273786,0.608987728,-0.14453042,-0.17005498800000002,-0.590774302,-0.239485687,-0.388626776,0.023046459,-0.21599003,0.500344283,0.277546997,-0.398483861,0.244339947,-0.102253166,-0.08397812199999999,-0.473076633,0.706948556,0.74547406,-1.429872881,-0.069489208,0.6814781190000001,-0.262777458,-0.086491125,-5.646577633,-0.576632988,0.222416286,0.361950646,2.570869965,0.00197631,0.331668856,0.081837468,0.300584372,0.32248590000000005,0.406164907,-0.281650745,-0.35507999100000004,0.402844866,-0.102573977,0.365178728,-0.132673577,-0.246630356,0.789412507,-0.202174866,0.16645349,-0.197987254,0.973460128,-1.262938473,0.355686294,1.666891611
TCGA-91-6848-01,-0.071634969,-0.058454423,-0.979660773,0.125864417,-0.3595857670000001,0.111455889,-0.371004066,0.006734263000000001,-0.247883706,-0.13504466099999998,0.22077106,0.148745516,0.6656811570000001,0.175094065,0.240881152,-0.02619028,0.095133039,-0.112811536,-0.455184087,-0.32364561,0.295654899,-0.199217202,-0.302695262,-0.158859991,0.061274049,0.069016443,0.356771651,-0.082739681,0.195349155,0.6258926810000001,0.328141652,0.230957601,0.0939419,1.350973814,0.131185787,1.904039385,0.230005579,-0.18400372,-1.503311111,0.605389201,1.009704564,0.293469641,0.009933592,0.007839989,0.003591232,0.086133247,-3.179492572,-0.041932223,0.45235787,0.106163885,-0.271000263,0.37964553,-0.512778144,0.081480512,1.279779621,0.212070943,-0.296547346,-0.162112836,-0.829202441,0.30750279,-0.0511347,0.094595729,0.351366264,2.088320553,0.539838804,0.184164442,-0.509509923,0.098702011,-0.048255741,-0.047213789000000006,-0.146295697,0.073185583,-0.058454423,-0.070149274,0.014675706,0.6850466279999999,0.291052382,0.318255194,0.403701725,0.284846802,-0.105306302,0.48071439,0.083050159,-0.107112941,-0.020551106,0.423764971,0.173052523,0.230755545,2.223893007,-0.303079507,-0.135370896,-1.129401443,-0.126186556,-0.31594304,0.062101239,0.169111129,0.532888103,-0.012664726,-0.574673177,-0.088190542,-0.170202415,-0.5045248760000001,0.025968887000000003,-0.045233672,0.00764567,-1.194342062,0.380940964,-1.257839803,0.123357137,0.25346549,0.024081545,0.526172856,0.241169003,0.012811353,-0.101829927,-0.220240159,-0.111459102,-0.073359399,0.718804773,-0.39663197,-0.829256502,0.419877861,0.08257339799999999,0.030914149,0.079857335,-0.318443242,0.362964086,0.103610603,-0.003591232,0.753283032,-0.19171188,-0.48310928,-3.993447486,-0.192181256,0.081363358,-0.179131139,-1.5215311669999998,0.64012247,-0.135093836,-0.117700847,0.903168994,-1.06797897,-0.107672345,-0.098430294,0.158284936,0.694412603,-0.08598529,0.264975736,-0.56302475,-0.037397353,-0.294787787,0.54765432,-0.062410719,-0.15164267,0.359485244,-0.84810349,-0.294244506,-0.406898445
TCGA-91-6849-01,0.238409207,0.052174291,-1.053029936,-0.71172483,-0.189243786,-0.084804164,0.35827500100000004,0.5463420720000001,-0.045506228,-0.067254105,0.848804181,0.201607926,-0.406854968,0.177291974,0.102683244,-0.3065692,-0.8426222729999999,0.242813286,-0.34665939100000004,-0.052587003,0.07963912299999999,-0.165905998,-0.536142652,0.093751956,-0.044168178,0.113752411,0.198325572,-0.08183913,-0.000135558,0.511424453,0.01490759,-0.157900488,-0.026315725,-0.09128219,-0.213321947,-0.193182557,0.014603431000000004,-0.249061268,1.098330738,-0.184286811,-0.850905095,0.17448842399999998,-0.205092286,-0.207402938,-0.161123621,-0.230118135,-0.667755321,-0.097194822,0.227650913,0.056386203,-0.303335894,0.127826294,1.483035378,0.036585389,-0.24016039600000005,-0.108736697,0.89575841,-0.07962474,-0.491850849,0.023286201,-0.13387423,0.392755883,1.552372334,0.7860018209999999,0.358779261,1.580414334,0.000135558,-0.037124395,-0.007268279,-0.061306838,-0.385507075,-0.177348301,0.749146286,0.437637515,0.156700059,-0.081923911,-0.199799135,-0.473432437,-0.385543258,0.188497935,-0.209976314,0.282576914,0.111647147,-0.094120599,0.489765841,-0.476041491,-0.03651983,-0.006833155,0.491571988,0.02444565,-0.33833443,-0.140152613,0.032235217000000004,-0.580987879,0.023654314,-0.137032027,0.336229059,-0.024382954,0.29546151600000004,0.071940527,-0.005611813,-0.01519333,0.18054048600000006,-0.139959865,0.105778599,-0.511377958,0.260933688,0.487569395,0.023184834,0.057363443,-0.219942294,0.22293076,-0.073543843,-0.433429338,0.021632893,0.25037783,0.19694873,0.675043249,0.306893015,-0.061278056,-1.187976487,0.035376119,-0.180230354,0.34860061200000003,-0.029510901000000006,-0.231494395,0.125015915,-0.375736589,-0.108353677,-0.679047348,-0.434492215,-0.324862739,-0.7776266159999999,0.41692916,0.033516152,-0.112999121,0.081915904,0.555044827,-0.19844259,-0.359582,0.4259107620000001,-0.335307166,0.213957787,0.716376707,0.012627564,0.256295847,-0.002624248,-0.05008135,-0.71110955,-0.124492117,-0.072389883,-0.468999072,-0.314485604,-0.186121217,-0.384603914,-0.547395055,-0.155689736,-0.058722602
TCGA-91-7771-01,0.08312371,0.02250105,0.643253751,-0.029920957,-0.268633097,-0.198649326,-0.241523046,-0.272540685,0.00350702,0.266562586,0.55680721,-0.07096534,-0.537414705,-0.47885764,-1.485279803,-1.08019113,-0.352255385,-0.040447504,-0.747743939,0.445630663,-0.313214505,0.292407905,0.28717744,0.434214604,0.138054581,-0.054014927,-0.550074311,0.500132104,-0.15848231699999998,0.16182719199999998,0.621054445,-0.282524328,0.271980661,0.097076854,3.592816908,1.254508235,-0.091564784,0.486065016,1.7361399119999998,0.23389224,-0.450297168,-0.206667843,-0.26790648300000003,0.069988615,-0.051120878,-0.297714785,1.111512812,-0.385373567,-0.213513578,2.015925341,-0.98754062,-0.25612365,-0.88844552,0.101984412,-1.445275748,-0.314313172,-0.83295571,-0.494359962,-0.335420839,0.099180998,-0.114616574,-0.454507759,0.51120481,-1.049408669,-0.012179551,1.931497172,-0.4515831420000001,-0.382371779,0.052218803,0.286591887,-0.544614115,-0.27427971100000004,-0.121541358,1.488879654,0.20794052,-0.477699126,-0.570092151,-0.407481604,2.080769216,-0.150380197,-0.494449778,-0.181729368,-0.224720276,0.948385292,-0.669529179,-0.172350786,-0.358851232,0.081733055,-0.8578565770000001,4.495945831,-0.134994778,1.573435065,0.045130422,-0.019467108,-0.162865578,-0.034695326,-0.224061356,-0.05655502,-0.394312984,0.130844667,0.105225749,0.196640116,-0.191421881,0.33364471100000004,0.25886496800000003,-0.008991288,-0.039583489,0.6232966679999999,-0.137136432,-0.148697128,-0.680590453,1.927908778,0.138533932,0.056085824000000006,0.442393543,2.77840809,0.049968365,-0.167158119,-0.706951123,0.467887694,1.697772976,0.078943587,0.181207076,0.031867047999999995,4.606175676,0.606368452,-0.122825659,-0.21221777100000006,-0.118528601,-1.692182862,1.190433923,-0.7716686859999999,1.131436332,0.58345926,-0.952370188,0.52246713,-0.13977111,-0.117719364,0.215636959,0.376926998,0.019962541,0.474630307,0.535992509,2.385336403,3.93237119,-0.449898815,0.148729816,-0.187466065,0.165933541,0.006813366,-0.367116118,-0.203787127,-0.07694147900000001,0.106293397,-0.716670308,0.431642374,-0.2818941,-0.649635424
TCGA-91-8496-01,0.095186622,-0.030894851,-0.075436852,-0.109900264,-0.059034187,0.117510717,-0.081336489,0.070097541,0.217933468,0.031537092999999995,-0.05507812,0.138534816,-0.657241174,-0.48214375,0.965488695,0.299698206,0.766027791,-0.023220109,0.3506962,-0.12416013,-0.002001818,-0.074586208,0.17295184100000002,-0.131961416,0.294788901,-0.224767566,0.150943946,-0.183109549,0.152572181,-0.188360449,0.56558096,-0.073420501,0.176655951,-0.218026748,-0.148805969,2.17307655,-0.320647639,-0.488651988,0.431355333,0.332323752,-0.580528713,-0.078570431,-0.236959436,-0.197059698,0.336761697,-0.168029121,0.553843037,0.229182136,0.030215874,0.009204542,0.29992187600000003,-0.167075794,-0.117948077,-0.116334633,-0.045055753,0.07154898900000001,-0.050065991,0.1909743,-0.200723896,-0.198688903,0.103072072,-0.196073328,1.182489785,-0.103189274,0.112450548,1.049200832,-0.032186436,0.002001818,0.276615965,0.123852543,-0.106339852,0.055434555,-0.051676563,-0.198648883,0.455666184,-0.128103828,-0.06203236700000001,-0.31402251600000003,0.542456051,0.08744118599999999,-0.23333387100000005,-0.029399901000000006,-0.038635389,-0.342748348,0.197780302,0.031983373,0.08720554800000001,-0.255249983,-0.34318191600000003,-0.251167458,0.075237607,-0.141861458,0.176590549,0.034504011,0.053324573,0.054338239,0.313889556,0.214492773,0.434150178,0.267407444,0.10540592,0.217899647,0.123979509,0.172852786,0.670223134,-0.17664214,0.009611821,-0.012439025,-0.254530818,-0.100799433,-0.041085088,-0.130746329,0.341642336,-0.88657485,-0.109065049,-0.043849298,-0.17784930699999998,-0.191951495,0.29156762,-0.055774211,-0.335175138,-0.083306354,-0.05603591,0.324170004,-0.37612486,-0.058668384,0.051649482,-0.079690038,0.313250279,0.19697412,0.055275848,0.33828318,0.386397694,0.289298872,0.260930941,0.29235825,0.585023101,-0.209070882,-0.030832768,0.197125438,-0.185927958,0.646989833,-0.13344143,0.450382273,-0.175005174,-0.26911839600000004,-0.034802922,-0.16733292800000002,0.110636043,-0.05712039,0.099939921,-0.592055576,0.230265919,0.1673502,-0.053092773,-0.472082668,-0.163748617,1.051679275
TCGA-91-8497-01,0.05908828400000001,0.083903489,-0.107978183,-0.107349695,-0.295677965,0.063606368,-0.096243276,-0.102615201,-0.036900449,0.008505176,-0.197734437,0.155870018,-0.30972130600000003,0.277719055,-0.323102445,0.120643558,0.279493115,-0.175908237,-0.014719725,1.82e-06,0.107294446,-0.145930543,0.194579838,0.198520436,0.165901295,-0.011558335,-0.035636739,-0.269112657,0.141854049,-0.140221983,0.293228329,-0.031576355,0.080238242,-0.247616059,-0.195698328,0.897777403,-0.272326093,-0.25496433,0.663922676,-0.125719495,-0.497763045,0.129066657,-0.175436215,-0.191592432,-0.056191822,-0.259163922,-0.170883798,-0.149681497,0.115082345,-0.084764362,0.084697335,-0.046853816,0.001271196,0.030591625,-0.143912271,0.051166705,0.27416603100000003,0.284879174,-0.095994613,0.15233821,-0.16792278,-0.179902502,0.250553115,0.050003427,0.093731812,-0.009199915,0.049743077,-0.093030915,0.223985162,0.188537541,0.004421791,-0.00850969,0.07526635799999999,0.636909016,0.423056689,-0.249830559,-0.021506111,-0.336690252,0.504455344,-0.009532307,0.084757095,0.165701123,-0.038094472,0.09024992,0.068591605,0.257530886,-0.051427503,-0.053064431,-0.397130638,-0.154109742,-0.035696414,0.519132106,0.050004348,-0.024586634,-0.085070761,0.061977255,-0.007831673,0.212017272,0.418730352,0.083805144,0.044628424000000014,0.020236255,-0.030879534,-0.13958032199999998,-0.021212315,-0.166284184,0.12586175,0.06691169400000001,-0.150209153,-0.194367817,0.059361396,-0.023810212,0.094497767,-0.6787000209999999,-0.032601096,-0.002984277,0.024525695,0.090965107,0.758346493,0.09474181,-0.051784942,-0.31296720100000003,0.053060084,0.141586789,-0.133286335,-0.153184597,-0.082919612,0.427323376,-0.105675568,0.741929321,0.455177415,-0.035638042,-0.08413618099999999,0.964841394,0.256230722,0.067713055,-0.130157098,-0.177725413,-0.258575746,-0.141148759,0.023733846,0.07796702900000001,0.16453172800000002,0.325717165,-0.26824706,-0.099499704,0.022287317,-0.139880863,0.153675263,-0.17508981699999998,-0.011298677,0.430901088,-0.121065338,-0.033041333,0.07795115799999999,-0.19828039,-0.073555636,0.383004544
TCGA-91-8499-01,0.17177782800000002,0.198560418,0.473476125,1.788574785,0.322981865,-0.246035859,-0.757510445,-0.528511318,-0.014174095,-0.104208193,-0.100293855,0.057362588,1.484514343,-0.238562564,0.275925072,0.137789623,1.600733317,-0.001220823,-0.067818753,-0.338626375,0.243582551,0.338243479,0.226707612,1.28693983,0.042223758,-0.31333268,0.323616997,1.31974184,-0.035903027000000004,-0.07597378099999999,-0.17083399300000002,-0.005566456,0.239249601,0.176557417,-0.248163527,-0.6737360859999999,0.8037920559999999,-0.196927629,0.552759596,0.093347663,1.230045855,0.690309449,0.112552829,0.191407634,-0.01783779,-0.058826598,-0.005503416999999999,-0.090981504,-0.130359594,0.08548832099999999,0.047340227,0.202032295,-0.343557832,-0.090208685,0.459570968,0.456064251,-0.103895992,1.215425363,0.827612802,-0.031274665,0.088447216,-0.95340368,0.292345545,1.309547468,0.24320128,3.027925039,-0.212710283,0.135337684,-0.134260613,0.032061745,0.348924361,0.230012745,0.116511686,-0.662798167,0.503259886,-0.023133002000000003,0.025014708,0.6877537159999999,-1.585950172,0.239293956,-0.912694328,0.40213779,-0.08449072699999999,-0.232120889,0.280429353,-0.08609968,0.072922162,0.044282375,1.837642516,-0.208680732,0.958505628,-0.819665874,0.175313245,0.064015454,0.101470485,0.050491203,-0.449646193,0.250869455,-0.5171325729999999,0.158677234,-0.002510099,0.745745708,-0.070801252,-0.4215387270000001,-0.377714506,-0.242346503,0.220785923,-0.880655382,0.153177553,0.592883015,-0.314576566,-0.077933378,-1.078313231,-0.746919573,-0.146825813,-0.014851998,-0.206695867,-0.829117533,0.14921142199999998,-0.343982887,0.29579315100000003,0.638713328,0.326326337,0.17986743300000002,-0.297555571,-0.124015308,0.490684686,-0.078779104,0.037867376,1.7647897259999998,0.182010784,-0.27509996800000003,-0.90606485,-0.58461232,-0.221711323,-0.323499608,-0.998044531,-0.516080554,0.502049674,-0.166767415,0.190648201,-0.173172562,-0.094910431,2.506673358,-0.393774273,0.139971561,-0.124024394,0.33705137,-0.17550470899999998,0.563723234,-0.661467204,-0.757772573,0.421999245,0.075778366,0.499022555,-0.509666382,0.033386119,-0.632549924
TCGA-93-7348-01,0.423721443,0.2427065,0.6962515029999999,0.248482138,-0.540290351,0.137333283,-0.846873305,-0.524718014,0.3575554,0.30239262100000003,0.18182497,0.27240905600000004,-0.7508694990000001,-0.951455232,-1.127388098,-1.135440958,0.163391191,0.05243662,-0.189859236,-0.067116241,-0.14261412099999998,0.200553229,0.8760540059999999,0.644722665,0.04663191,0.230892162,-0.215352862,0.248038073,0.07425050799999999,0.254970294,0.881626702,-0.033024652,-0.302146875,-0.21903997,-0.326803027,0.185863944,0.330399424,-0.236283631,-0.627084714,0.912818727,-1.048407838,0.01963045,0.009255627,0.32099612,0.319320272,0.025533812000000003,-0.652423925,-0.454248639,0.205816916,0.045689281,-1.520372549,0.261892103,-1.231052107,0.227041814,0.315259145,-0.263463082,-0.305754697,-0.959874516,-1.450278583,0.281108313,-0.333968761,-1.103949109,-0.42119207,0.148817719,0.284146149,-0.142539095,-0.266333379,-0.328907395,-0.250243176,0.247851476,-0.697282253,0.035624725,-0.583337173,0.390707744,-0.33590643,-0.330158097,-0.92133883,-0.692010735,0.566734307,0.267584924,-0.288391196,0.231792944,0.226564758,0.339650513,-1.032650591,-0.022343211,-0.193105304,-0.645611218,0.498966267,-0.135552535,-0.118285711,-0.148357554,0.401785589,0.790668279,-0.045934283,-0.308513915,-0.237451004,-0.108621813,-0.903212665,0.042859559000000005,0.107838046,0.510139738,0.07424881400000001,0.121061794,-0.249337059,-0.699770605,0.086815037,-0.129402435,-0.5222103920000001,0.16049129999999998,-0.305661784,0.004867431,-0.9151469,0.04502058,0.074045707,0.168848021,0.058943308,-0.322638379,-0.814846238,0.033765948,0.036312635,0.14131424199999998,0.048374374000000005,0.094203637,-0.138655139,-0.235223439,0.343525899,-0.06631298599999999,0.356599943,-0.46497457,0.037130191,-1.36800306,-0.594354333,-0.011233415,-1.220204827,-0.262391219,-3.146139224,-0.185110671,0.206036324,0.57382983,-0.148117456,-1.6613795880000002,0.06962734200000001,0.313114427,-0.30261743,0.099186154,0.020191662,-0.596790626,-0.7102371059999999,0.059697222,-0.521801403,0.7015464859999999,0.43948179,-0.045480155,0.09874575,1.144310335,-0.462280546,-0.036733531
TCGA-95-7039-01,-0.035177002,0.057816329000000014,-0.015290106,0.198656246,0.285837443,-0.347676774,1.213028289,0.793617803,-0.023248789,-0.006200225,-0.189937767,0.031073958,-0.388545472,0.242557468,0.18555974100000006,0.072447733,1.187898989,0.097936055,1.115699947,-0.01404468,-0.153272375,0.133958815,-0.178304502,-0.2081681,-0.06871152900000001,-0.015787463,-0.076281061,-0.428144916,-0.006199363,-0.02469237,0.430659357,-0.144359239,-0.202973781,-0.196255289,-0.095295868,1.490991994,-0.097538491,-0.061500919,-0.076877512,1.555275701,0.494916369,-0.052527129000000006,-0.376883861,-0.094393452,0.221065707,4.42e-05,0.813225805,0.194459741,0.261646747,-0.26232140600000003,0.445392196,-0.015498133,0.32317521,0.110670574,0.080827854,0.262017083,0.604909412,-0.012912627,0.849958738,0.007519958,-0.228530051,0.075852583,0.264601563,-0.583518196,-0.00921095,-0.915195593,1.121602594,-0.02075192,-0.216034574,-0.19056667,-0.031138841,0.155687616,0.015215843,-0.420084194,-0.20320030100000006,0.8876994020000001,0.041773152,0.052035687,1.504337956,-0.080232738,0.186858464,-0.18056782,-0.109386358,0.285096009,0.443239792,-0.08115586799999999,-0.06387973599999999,-0.41270832,-0.350124109,-0.134870243,-0.105021573,-0.08107222900000001,0.008494042,0.481274348,0.005302526,0.111058407,0.6003819979999999,0.002221443,0.549550083,0.419964583,-0.040867937,0.5063787679999999,-0.107307259,0.393395839,0.521738693,0.06723488400000001,0.069661969,0.515559587,0.190434012,-0.128724729,0.239325744,-0.137442119,0.610390123,0.033892455,0.057957249,-0.278146789,-0.036512424,0.163558669,0.267356805,-0.235366277,0.281368385,-0.044256224,-0.062964282,-0.025542797,-0.265136859,0.573517276,-0.102050111,0.294229528,0.098403641,-0.211734853,-0.08969236400000001,0.42458001,1.01923435,0.585888072,0.139006572,-0.497672429,1.211644559,-0.226429555,0.033360313,0.394684445,-0.290466114,0.404396221,-0.045272034,0.930833984,0.111428073,0.183335373,0.280068984,-0.295939426,-0.221403986,-0.383398145,0.065983871,0.7349130009999999,-0.006001284,0.360218796,1.327153702,1.812982992,0.6534681139999999,0.30452681600000003
